           50   0.210018E-03   0.289369E-03   0.517173E-03   0.443444E-03   0.149096E-01   0.176163E-01   0.269054E-01   0.195370E-01
          100   0.220834E-03   0.302624E-03   0.521862E-03   0.467645E-03   0.127767E-01   0.148347E-01   0.225392E-01   0.152050E-01
          150   0.217788E-03   0.300345E-03   0.495177E-03   0.460115E-03   0.108718E-01   0.134625E-01   0.204675E-01   0.115906E-01
          200   0.202392E-03   0.278621E-03   0.490776E-03   0.466451E-03   0.961171E-02   0.125235E-01   0.175690E-01   0.104068E-01
          250   0.195759E-03   0.270554E-03   0.475909E-03   0.467587E-03   0.975495E-02   0.128285E-01   0.157999E-01   0.977866E-02
          300   0.196698E-03   0.271786E-03   0.457577E-03   0.449036E-03   0.758850E-02   0.103504E-01   0.153286E-01   0.122842E-01
          350   0.196557E-03   0.270998E-03   0.412875E-03   0.421939E-03   0.850898E-02   0.116720E-01   0.122342E-01   0.117882E-01
          400   0.181050E-03   0.249092E-03   0.410775E-03   0.406022E-03   0.815762E-02   0.113785E-01   0.151060E-01   0.100947E-01
          450   0.183003E-03   0.251910E-03   0.400953E-03   0.403411E-03   0.657487E-02   0.838851E-02   0.987804E-02   0.109714E-01
          500   0.184695E-03   0.254192E-03   0.389989E-03   0.388996E-03   0.773972E-02   0.968988E-02   0.593487E-02   0.872236E-02
          550   0.183861E-03   0.252237E-03   0.381001E-03   0.369838E-03   0.459554E-02   0.524789E-02   0.514364E-02   0.408763E-02
          600   0.181795E-03   0.248346E-03   0.371581E-03   0.350084E-03   0.215982E-02   0.272698E-02   0.483332E-02   0.331674E-02
          650   0.176866E-03   0.240866E-03   0.363725E-03   0.329998E-03   0.245756E-02   0.283744E-02   0.440161E-02   0.268515E-02
          700   0.170094E-03   0.231765E-03   0.353658E-03   0.315277E-03   0.173063E-02   0.225505E-02   0.403332E-02   0.213161E-02
          750   0.164132E-03   0.223760E-03   0.341515E-03   0.305570E-03   0.161083E-02   0.222081E-02   0.383112E-02   0.198482E-02
          800   0.157162E-03   0.214864E-03   0.329364E-03   0.289133E-03   0.163836E-02   0.227512E-02   0.381846E-02   0.207434E-02
          850   0.151711E-03   0.207185E-03   0.316506E-03   0.264123E-03   0.169981E-02   0.234904E-02   0.385070E-02   0.204316E-02
          900   0.145394E-03   0.198718E-03   0.308044E-03   0.245467E-03   0.179495E-02   0.248870E-02   0.387076E-02   0.208599E-02
          950   0.137761E-03   0.188840E-03   0.303407E-03   0.230376E-03   0.186576E-02   0.260231E-02   0.380939E-02   0.207853E-02
         1000   0.131771E-03   0.180877E-03   0.297065E-03   0.214952E-03   0.166911E-02   0.235454E-02   0.353479E-02   0.206259E-02
         1050   0.126479E-03   0.172862E-03   0.294041E-03   0.198876E-03   0.141197E-02   0.199824E-02   0.326730E-02   0.205581E-02
         1100   0.120657E-03   0.164027E-03   0.293935E-03   0.199268E-03   0.119385E-02   0.171407E-02   0.301773E-02   0.205191E-02
         1150   0.113039E-03   0.153271E-03   0.293589E-03   0.200262E-03   0.102416E-02   0.146417E-02   0.275118E-02   0.203297E-02
         1200   0.107805E-03   0.146681E-03   0.295941E-03   0.193900E-03   0.926876E-03   0.132890E-02   0.253618E-02   0.205595E-02
         1250   0.100673E-03   0.137313E-03   0.296862E-03   0.188070E-03   0.901110E-03   0.127514E-02   0.246499E-02   0.208224E-02
         1300   0.916455E-04   0.124788E-03   0.302258E-03   0.189520E-03   0.967754E-03   0.134977E-02   0.242920E-02   0.208611E-02
         1350   0.857881E-04   0.116031E-03   0.307636E-03   0.190332E-03   0.855076E-03   0.122301E-02   0.238380E-02   0.196368E-02
         1400   0.817759E-04   0.109531E-03   0.309739E-03   0.186306E-03   0.760714E-03   0.107848E-02   0.226904E-02   0.172995E-02
         1450   0.828736E-04   0.110496E-03   0.305464E-03   0.182974E-03   0.718449E-03   0.926397E-03   0.216422E-02   0.146465E-02
         1500   0.850618E-04   0.112731E-03   0.294324E-03   0.181396E-03   0.991055E-03   0.132746E-02   0.207255E-02   0.142356E-02
         1550   0.864493E-04   0.114096E-03   0.276464E-03   0.182391E-03   0.128613E-02   0.167678E-02   0.205915E-02   0.150597E-02
